0	1532
1	1557
2	1569
3	1539
4	1575
5	1562
6	1567
7	1565
8	1568
9	1555
10	1504
11	1443
12	1532
13	1530
14	1521
15	1535
16	1516
17	1545
18	1457
19	1513
20	1512
21	1598
22	1500
23	1558
24	1556
25	1596
27	1350
28	1610
39	1432
41	1567
42	1614
43	1559
44	1523
45	1552
46	1518
47	1502
48	1535
49	1537
50	1513
51	1551
52	1529
53	1534
54	1546
55	1536
56	1300
57	1303
58	1506
59	1393
60	1589
61	1528
62	1517
63	1521
64	1529
65	1560
66	1552
67	1531
68	1468
69	1531
70	1561
71	1563
72	1601
73	1538
74	1543
75	1506
76	1533
77	1595
78	1545
79	1449
80	1625
81	1561
82	1522
83	1542
84	1566
85	1542
86	1533
87	1549
88	1553
89	1491
90	1558
91	1504
92	1502
93	1494
94	1535
95	1525
96	1514
97	1539
98	1521
99	1528
100	1535
101	1515
102	1534
103	1596
104	1510
105	1494
106	1536
107	1524
108	1604
109	1534
110	1515
111	1528
112	1491
113	1535
114	1544
115	1530
116	1518
117	1523
118	1569
119	1562
120	1499
121	1528
122	1514
123	1544
124	1562
125	1382
126	1581
127	1527
128	1537
129	1514
130	1512
131	1561
132	1527
133	1553
134	1526
135	1528
136	1521
137	1540
138	1510
139	1572
140	1512
141	1496
142	1507
143	1527
144	1516
145	1531
146	1563
147	1576
148	1567
149	1590
150	1562
151	1515
152	1510
153	1551
154	1533
155	1519
156	1537
157	1564
158	1561
159	1543
160	1505
161	1524
162	1528
163	1523
164	1557
165	1551
166	1503
167	1494
168	1527
169	1560
170	1602
171	1563
172	1550
173	1533
174	1557
175	1563
176	1544
177	1517
178	1537
179	1512
180	1611
181	1538
182	1497
183	1561
184	1498
185	1541
186	1540
187	1550
188	1432
189	1364
190	1562
191	1497
192	1516
193	1557
194	1529
195	1515
196	1615
197	1514
198	1532
199	1505
200	1506
201	1551
202	1491
203	1614
204	1546
205	1572
206	1506
207	1502
208	1498
209	1561
210	1555
211	1533
212	1548
213	1587
214	1610
215	1531
216	1503
217	1546
218	1505
219	1515
220	1568
221	1484
222	1526
223	1480
224	1516
225	1503
226	1515
227	1488
228	1560
229	1547
230	1569
231	1549
232	1550
233	1479
234	1560
235	1432
236	1530
237	1429
238	1536
239	1519
240	1536
241	1613
242	1512
243	1519
244	1549
245	1545
246	1579
247	1581
248	1524
249	1625
250	1596
251	1514
252	1617
253	1521
254	1570
255	1505
256	1426
257	1520
258	1534
259	1552
260	1514
261	1495
262	1557
263	1553
264	1531
265	1593
266	1502
267	1515
268	1619
269	1525
270	1524
271	1550
272	1583
273	1543
274	1570
275	1575
276	1512
277	1540
278	1549
279	1511
280	1523
281	1582
282	1540
283	1503
284	1510
285	1584
286	1524
287	1551
288	1526
289	1527
290	1498
291	1508
292	1593
293	1530
294	1514
295	1556
296	1545
297	1507
298	1498
299	1520
300	1532
301	1505
302	1504
303	1505
304	1518
305	1545
306	1539
307	1520
308	1562
309	1504
310	1498
312	1558
313	1472
314	1612
317	1625
320	1563
321	1516
322	1506
323	1511
324	1552
325	1557
326	1598
327	1532
328	1549
329	1483
330	1532
331	1543
332	1525
333	1519
334	1483
335	1499
336	1504
337	1512
338	1536
339	1536
340	1518
341	1559
342	1553
343	1555
344	1429
345	1511
346	1529
347	1556
348	1517
349	1612
350	1573
351	1561
352	1598
367	1560
368	1559
369	1549
370	1577
371	1539
372	1594
373	1526
374	1531
375	1553
376	1606
377	1528
378	1497
379	1543
380	1527
381	1513
382	1566
383	1496
384	1523
385	1573
386	1514
387	1476
388	1510
389	1520
390	1519
391	1543
392	1535
393	1538
394	1588
395	1531
396	1517
397	1625
398	1612
399	1590
403	1484
404	1554
406	1622
407	1539
409	1561
410	1572
411	1572
412	1531
413	1567
414	1399
415	1523
416	1555
417	1498
418	1528
419	1493
420	1545
421	1521
422	1544
423	1540
424	1571
425	1503
426	1543
427	1541
428	1534
429	1543
430	1538
431	1490
432	1520
433	1516
434	1534
435	1513
436	1512
437	1556
438	1372
439	1490
440	1544
441	1527
442	1551
443	1576
444	1514
445	1502
446	1506
447	1514
448	1523
449	1524
450	1539
451	1545
452	1560
453	1410
454	1541
455	1495
456	1544
457	1555
458	1493
459	1531
460	1483
461	1528
462	1511
463	1300
464	1547
465	1551
466	1544
467	1526
468	1592
469	1548
470	1545
471	1388
472	1546
473	1542
474	1551
475	1562
476	1557
477	1593
478	1574
479	1331
480	1535
481	1520
482	1508
483	1507
484	1522
485	1594
486	1501
487	1474
488	1522
489	1503
490	1499
491	1525
492	1565
493	1604
494	1535
495	1561
496	1554
497	1535
498	1527
499	1513
500	1522
501	1503
502	1307
503	1520
504	1559
505	1300
506	1546
507	1555
508	1513
509	1549
510	1538
511	1500
512	1579
513	1530
514	1558
515	1521
516	1551
517	1540
518	1529
519	1535
520	1538
521	1516
522	1590
523	1513
524	1522
525	1414
526	1570
527	1540
528	1540
529	1505
530	1499
531	1534
532	1507
533	1491
534	1531
535	1517
536	1503
537	1550
538	1504
539	1541
540	1478
541	1561
542	1507
543	1580
544	1502
545	1507
546	1543
547	1316
548	1561
549	1414
