0	1535
1	1563
2	1569
3	1541
4	1573
5	1551
6	1567
7	1576
8	1577
9	1560
10	1507
11	1449
12	1521
13	1519
14	1520
15	1535
16	1520
17	1556
18	1458
19	1516
20	1515
21	1617
22	1513
23	1565
24	1578
25	1604
27	1373
28	1625
39	1428
41	1571
42	1606
43	1568
44	1547
45	1556
46	1528
47	1516
48	1547
49	1539
50	1532
51	1563
52	1529
53	1527
54	1546
55	1541
56	1321
57	1333
58	1515
59	1386
60	1592
61	1531
62	1527
63	1558
64	1535
65	1574
66	1569
67	1586
68	1479
69	1549
70	1572
71	1565
72	1621
73	1557
74	1545
75	1522
76	1550
77	1625
78	1548
79	1471
80	1625
81	1568
82	1535
83	1549
84	1580
85	1550
86	1549
87	1558
88	1555
89	1499
90	1571
91	1500
92	1508
93	1494
94	1544
95	1539
96	1514
97	1556
98	1526
99	1303
100	1538
101	1517
102	1550
103	1605
104	1510
105	1492
106	1541
107	1534
108	1619
109	1541
110	1535
111	1540
112	1503
113	1539
114	1552
115	1532
116	1500
117	1532
118	1575
119	1575
120	1513
121	1531
122	1516
123	1557
124	1566
125	1376
126	1609
127	1485
128	1537
129	1523
130	1514
131	1565
132	1543
133	1554
134	1518
135	1539
136	1530
137	1542
138	1515
139	1575
140	1522
141	1502
142	1498
143	1527
144	1521
145	1543
146	1572
147	1578
148	1572
149	1592
150	1563
151	1526
152	1517
153	1560
154	1548
155	1521
156	1545
157	1565
158	1570
159	1554
160	1502
161	1525
162	1531
163	1534
164	1300
165	1550
166	1500
167	1493
168	1528
169	1562
170	1613
171	1572
172	1539
173	1540
174	1562
175	1566
176	1554
177	1514
178	1536
179	1510
180	1625
181	1534
182	1496
183	1571
184	1503
185	1549
186	1534
187	1546
188	1445
189	1387
190	1573
191	1497
192	1524
193	1562
194	1540
195	1524
196	1624
197	1517
198	1542
199	1512
200	1511
201	1554
202	1492
203	1625
204	1539
205	1579
206	1541
207	1498
208	1507
209	1564
210	1559
211	1538
212	1545
213	1596
214	1616
215	1537
216	1506
217	1549
218	1514
219	1519
220	1564
221	1484
222	1531
223	1479
224	1525
225	1517
226	1521
227	1478
228	1560
229	1550
230	1568
231	1545
232	1548
233	1472
234	1565
235	1435
236	1523
237	1441
238	1540
239	1526
240	1535
241	1607
242	1512
243	1514
244	1547
245	1553
246	1606
247	1591
248	1562
249	1625
250	1595
251	1519
252	1620
253	1514
254	1576
255	1503
256	1426
257	1527
258	1534
259	1546
260	1514
261	1491
262	1562
263	1552
264	1531
265	1625
266	1502
267	1513
268	1619
269	1520
270	1532
271	1548
272	1583
273	1506
274	1565
275	1579
276	1508
277	1536
278	1552
279	1514
280	1528
281	1569
282	1555
283	1509
284	1516
285	1598
286	1520
287	1551
288	1537
289	1530
290	1507
291	1520
292	1603
293	1534
294	1519
295	1560
296	1548
297	1511
298	1500
299	1522
300	1530
301	1517
302	1516
303	1514
304	1524
305	1545
306	1534
307	1521
308	1561
309	1506
310	1506
312	1557
313	1518
314	1625
317	1625
320	1557
321	1518
322	1502
323	1517
324	1551
325	1558
326	1601
327	1550
328	1565
329	1486
330	1523
331	1545
332	1525
333	1524
334	1478
335	1499
336	1512
337	1519
338	1529
339	1543
340	1536
341	1559
342	1557
343	1554
344	1426
345	1516
346	1539
347	1556
348	1532
349	1616
350	1580
351	1579
