0	1525
1	1569
2	1568
3	1545
4	1574
5	1548
6	1578
7	1575
8	1582
9	1566
10	1500
11	1455
12	1530
13	1549
14	1512
15	1530
16	1525
17	1513
18	1468
19	1521
20	1523
21	1596
22	1500
23	1565
24	1596
25	1625
27	1374
28	1623
39	1455
41	1625
42	1605
43	1596
44	1561
45	1567
46	1543
47	1522
48	1543
49	1550
50	1531
51	1554
52	1530
53	1525
54	1550
55	1543
56	1317
57	1331
58	1557
59	1392
60	1596
61	1536
62	1537
63	1571
64	1534
65	1612
66	1582
67	1579
68	1481
69	1558
70	1609
71	1581
72	1625
73	1565
74	1542
75	1523
76	1578
77	1625
78	1575
79	1466
80	1625
81	1536
82	1556
83	1555
84	1599
85	1539
86	1565
87	1559
88	1574
89	1503
90	1576
91	1499
92	1515
93	1511
94	1519
95	1547
96	1523
97	1565
98	1520
99	1309
100	1537
101	1522
102	1566
103	1592
104	1517
105	1488
106	1543
107	1532
108	1621
109	1546
110	1533
111	1559
112	1524
113	1542
114	1556
115	1550
116	1499
117	1536
118	1573
119	1592
120	1484
121	1537
122	1521
123	1567
124	1569
125	1382
126	1625
127	1488
128	1553
129	1529
130	1505
131	1576
132	1542
133	1563
134	1515
135	1536
136	1536
137	1538
138	1510
139	1586
140	1513
141	1513
142	1517
143	1541
144	1519
145	1540
146	1578
147	1578
148	1573
149	1593
150	1562
151	1522
152	1524
153	1564
154	1545
155	1526
156	1540
157	1575
158	1574
159	1546
160	1502
161	1527
162	1536
163	1547
164	1275
165	1546
166	1510
167	1501
168	1536
169	1561
170	1622
171	1572
172	1533
173	1544
174	1581
175	1570
176	1564
177	1517
178	1546
179	1509
180	1625
181	1535
182	1505
183	1548
184	1501
185	1550
186	1534
187	1585
188	1459
189	1387
190	1582
191	1503
192	1522
193	1560
194	1538
195	1516
196	1625
197	1525
198	1520
199	1522
200	1518
201	1553
202	1481
203	1536
204	1597
205	1579
206	1532
207	1507
208	1501
209	1574
210	1556
211	1529
212	1541
213	1625
214	1620
215	1523
216	1515
217	1550
218	1496
219	1516
220	1569
221	1487
222	1563
223	1476
224	1515
225	1517
226	1517
227	1491
228	1568
229	1557
230	1582
231	1546
232	1547
233	1484
234	1532
235	1439
236	1524
237	1451
238	1544
239	1524
240	1523
241	1573
242	1531
243	1512
244	1559
245	1530
246	1599
247	1600
248	1574
249	1625
250	1566
251	1512
252	1625
253	1514
254	1585
255	1512
256	1431
257	1549
258	1529
259	1558
260	1515
261	1493
262	1566
263	1563
264	1539
265	1625
266	1507
267	1522
268	1625
269	1525
270	1547
271	1555
272	1607
273	1495
274	1591
275	1589
276	1480
277	1559
278	1565
279	1522
280	1531
281	1595
282	1566
283	1512
284	1521
285	1596
286	1534
287	1564
288	1541
289	1520
290	1534
291	1517
292	1600
293	1529
