449	1517
450	1535
451	1532
452	1542
453	1532
454	1520
455	1495
456	1537
457	1546
458	1490
459	1521
460	1479
461	1470
462	1499
463	1615
464	1537
465	1555
466	1548
467	1523
468	1528
469	1536
470	1540
471	1552
472	1533
473	1522
474	1530
475	1551
476	1545
477	1545
478	1557
479	1376
480	1555
481	1516
482	1510
483	1503
484	1523
485	1587
486	1499
487	1475
488	1517
489	1505
490	1514
491	1525
492	1554
493	1588
494	1518
495	1545
496	1539
497	1526
498	1519
499	1501
500	1509
501	1497
502	1532
503	1521
504	1555
505	1611
506	1549
507	1549
508	1506
509	1549
510	1526
511	1500
512	1571
513	1522
514	1537
515	1517
516	1540
517	1575
518	1528
519	1532
520	1536
521	1514
522	1579
523	1507
524	1524
525	1445
526	1557
527	1571
528	1523
529	1501
530	1491
531	1521
532	1502
533	1488
534	1515
535	1512
536	1505
537	1527
538	1498
539	1542
540	1492
541	1559
542	1510
543	1577
544	1525
545	1508
546	1532
547	1532
548	1554
549	1532
550	1541
551	1558
552	1521
553	1494
554	1551
555	1547
556	1512
557	1532
558	1518
559	1529
560	1594
561	1497
562	1542
563	1515
564	1578
565	1532
566	1553
567	1542
568	1554
569	1532
570	1518
571	1544
572	1447
573	1558
574	1463
575	1521
576	1514
577	1523
578	1504
579	1551
580	1555
581	1486
582	1433
583	1566
584	1588
585	1525
586	1530
587	1507
588	1522
589	1550
590	1527
591	1511
592	1500
593	1520
594	1532
595	1550
596	1536
597	1532
598	1550
599	1523
600	1517
601	1578
602	1519
603	1463
604	1508
605	1544
606	1541
607	1540
608	1549
609	1498
610	1496
611	1531
612	1511
613	1531
614	1519
615	1522
616	1547
617	1503
618	1535
619	1535
620	1529
621	1510
622	1549
623	1510
624	1521
625	1565
626	1520
627	1514
628	1551
629	1558
630	1519
631	1504
632	1495
633	1510
634	1502
635	1496
636	1555
637	1576
638	1525
639	1539
640	1447
641	1460
642	1514
643	1502
644	1625
645	1528
646	1585
647	1535
648	1575
649	1533
650	1528
651	1530
652	1532
653	1512
654	1471
655	1534
656	1552
657	1543
658	1438
659	1522
660	1530
661	1529
662	1531
663	1550
664	1517
665	1519
666	1568
667	1544
668	1529
669	1498
670	1564
671	1586
672	1541
673	1525
674	1555
675	1509
676	1525
677	1532
678	1532
680	1625
690	1587
693	1547
694	1554
695	1560
696	1519
697	1556
698	1499
699	1531
700	1596
701	1496
702	1457
703	1556
704	1546
705	1556
706	1546
707	1559
708	1506
709	1540
710	1571
711	1546
712	1512
713	1548
714	1517
715	1522
716	1497
717	1528
718	1526
719	1532
