325	1550
326	1584
327	1540
328	1570
329	1498
330	1514
331	1535
332	1515
333	1515
334	1483
335	1506
336	1509
337	1513
338	1523
339	1539
340	1531
341	1551
342	1565
343	1540
344	1432
345	1518
346	1542
347	1549
348	1526
349	1600
350	1577
351	1568
352	1580
367	1556
368	1553
369	1559
370	1565
371	1565
372	1618
373	1544
374	1529
375	1544
376	1601
377	1529
378	1494
379	1541
380	1523
381	1510
382	1578
383	1515
384	1531
385	1563
386	1516
387	1471
388	1511
389	1523
390	1518
391	1542
392	1533
393	1539
394	1581
395	1549
396	1513
397	1625
398	1603
399	1582
403	1438
404	1552
406	1623
407	1530
409	1560
410	1554
411	1560
412	1531
413	1554
414	1384
415	1523
416	1551
417	1495
418	1527
419	1507
420	1551
421	1519
422	1516
423	1542
424	1573
425	1507
426	1538
427	1531
428	1543
429	1552
430	1535
431	1448
432	1511
433	1515
434	1534
435	1518
436	1511
437	1547
438	1378
439	1482
440	1553
441	1529
442	1554
443	1573
444	1518
445	1510
446	1507
447	1504
448	1514
449	1524
450	1535
451	1538
452	1539
453	1415
454	1537
455	1495
456	1542
457	1551
458	1492
459	1528
460	1485
461	1529
462	1495
463	1300
464	1534
465	1544
466	1550
467	1523
468	1593
469	1540
470	1549
471	1551
472	1539
473	1517
474	1544
475	1561
476	1546
477	1554
478	1570
479	1355
480	1532
481	1518
482	1510
483	1503
484	1523
485	1590
486	1504
487	1476
488	1520
489	1506
490	1502
491	1527
492	1557
493	1587
494	1522
495	1556
496	1555
497	1534
498	1528
499	1509
500	1526
501	1504
502	1320
503	1520
504	1558
505	1300
506	1546
507	1552
508	1517
509	1549
510	1537
511	1498
512	1576
513	1534
514	1547
515	1520
516	1544
517	1581
518	1520
519	1544
520	1546
521	1514
522	1587
523	1512
524	1524
525	1416
526	1561
527	1556
528	1534
529	1509
530	1506
531	1533
532	1505
533	1486
534	1523
535	1514
536	1513
537	1545
538	1502
539	1550
540	1490
541	1563
542	1507
543	1574
544	1502
545	1511
546	1540
547	1359
548	1558
549	1529
550	1535
551	1561
552	1523
553	1516
554	1563
555	1518
556	1510
557	1529
558	1515
559	1441
560	1604
561	1503
562	1546
563	1510
564	1581
565	1493
566	1558
567	1491
568	1558
569	1535
570	1521
571	1548
572	1430
573	1567
574	1324
575	1506
576	1521
577	1533
578	1515
579	1560
580	1562
581	1491
582	1414
583	1569
584	1600
585	1537
586	1537
587	1512
588	1520
589	1557
590	1537
591	1467
592	1525
593	1527
594	1538
595	1568
596	1537
597	1397
598	1550
599	1524
600	1522
601	1581
602	1523
603	1452
604	1515
605	1546
606	1550
607	1520
608	1550
609	1497
610	1495
611	1536
612	1509
613	1531
614	1533
615	1527
616	1551
617	1503
618	1534
619	1541
620	1538
621	1518
622	1557
623	1503
624	1532
625	1557
626	1520
627	1518
628	1552
629	1570
630	1522
631	1509
632	1501
633	1520
634	1506
635	1505
636	1557
637	1614
638	1533
639	1559
640	1460
641	1448
642	1545
643	1515
644	1593
645	1537
646	1596
647	1534
648	1585
649	1520
650	1533
651	1541
652	1534
653	1512
654	1471
655	1534
656	1560
657	1558
658	1423
659	1519
660	1551
661	1539
662	1523
663	1544
664	1517
665	1515
666	1566
667	1541
668	1530
669	1484
670	1564
671	1553
672	1549
673	1526
674	1563
675	1523
676	1534
677	1561
678	1483
680	1427
690	1586
693	1546
694	1551
695	1560
696	1517
697	1517
698	1498
699	1526
700	1558
701	1497
702	1459
703	1544
704	1547
705	1559
706	1552
707	1557
708	1508
709	1547
710	1576
711	1544
712	1519
713	1549
714	1520
715	1521
716	1494
717	1508
718	1530
719	1534

