0	1518
1	1563
2	1578
3	1545
4	1563
5	1552
6	1569
7	1584
8	1578
9	1572
10	1498
11	1456
12	1540
13	1539
14	1536
15	1542
16	1524
17	1535
18	1471
19	1534
20	1534
21	1591
22	1531
23	1572
24	1584
25	1604
27	1399
28	1608
39	1421
41	1551
42	1605
43	1573
44	1560
45	1567
46	1547
47	1516
48	1552
49	1563
50	1516
51	1554
52	1540
53	1545
54	1554
55	1562
56	1349
57	1362
58	1535
59	1402
60	1594
61	1537
62	1543
63	1568
64	1544
65	1579
66	1577
67	1579
68	1486
69	1556
70	1582
71	1563
72	1606
73	1565
74	1548
75	1527
76	1569
77	1622
78	1569
79	1461
80	1614
81	1578
82	1557
83	1551
84	1596
85	1552
86	1558
87	1543
88	1566
89	1493
90	1575
91	1495
92	1512
93	1499
94	1512
95	1547
96	1541
97	1567
98	1535
99	1319
100	1509
101	1530
102	1566
103	1596
104	1534
105	1485
106	1560
107	1543
108	1605
109	1562
110	1547
111	1534
112	1526
113	1542
114	1555
115	1543
116	1491
117	1541
118	1583
119	1584
120	1492
121	1537
122	1531
123	1560
124	1570
125	1383
126	1603
127	1475
128	1546
129	1528
130	1521
131	1566
132	1548
133	1569
134	1535
135	1542
136	1538
137	1558
138	1507
139	1565
140	1506
141	1497
142	1527
143	1548
144	1531
145	1554
146	1573
147	1584
148	1573
149	1596
150	1574
151	1533
152	1536
153	1564
154	1547
155	1514
156	1572
157	1586
158	1574
159	1542
160	1497
161	1543
162	1537
163	1550
164	1300
165	1554
166	1514
167	1494
168	1529
169	1564
170	1600
171	1561
172	1545
173	1544
174	1567
175	1569
176	1566
177	1508
178	1547
179	1503
180	1625
181	1543
182	1507
183	1552
184	1500
185	1562
186	1539
187	1567
188	1435
189	1410
190	1568
191	1489
192	1515
193	1560
194	1550
195	1537
196	1610
197	1534
198	1553
199	1531
200	1507
201	1552
202	1494
203	1607
204	1562
205	1581
206	1455
207	1499
208	1503
209	1567
210	1554
211	1546
212	1554
213	1601
214	1595
215	1544
216	1500
217	1560
218	1527
219	1539
220	1570
221	1483
222	1525
223	1477
224	1532
225	1528
226	1509
227	1480
228	1559
229	1552
230	1565
231	1517
232	1555
233	1495
234	1538
235	1438
236	1528
237	1439
238	1552
239	1539
240	1537
241	1574
242	1534
243	1527
244	1560
245	1550
246	1593
247	1580
248	1561
249	1625
250	1587
251	1534
252	1612
253	1521
254	1575
255	1502
256	1427
257	1529
258	1528
259	1529
260	1525
261	1518
262	1562
263	1563
264	1543
265	1625
266	1495
267	1530
268	1624
269	1517
270	1527
271	1555
272	1587
273	1484
274	1579
275	1569
276	1526
277	1552
278	1574
279	1535
280	1535
281	1569
282	1543
283	1519
284	1512
285	1585
286	1527
287	1561
288	1553
289	1518
290	1522
291	1515
292	1592
293	1542
294	1542
295	1565
296	1569
297	1529
298	1506
299	1532
300	1558
301	1506
302	1517
303	1520
304	1517
305	1548
306	1531
307	1528
308	1580
309	1506
310	1521
312	1555
313	1511
314	1611
317	1625
320	1566
321	1521
322	1511
323	1510
324	1577
325	1559
326	1597
327	1570
328	1581
329	1506
330	1533
331	1546
332	1536
333	1542
334	1500
335	1499
336	1533
337	1512
338	1541
339	1554
340	1551
341	1563
342	1573
343	1562
344	1431
345	1520
346	1555
347	1567
348	1540
349	1617
350	1598
351	1550
352	1597
367	1565
368	1570
369	1580
370	1583
371	1550
372	1612
373	1555
374	1555
375	1552
376	1602
377	1548
378	1488
379	1550
380	1522
381	1536
382	1576
383	1525
384	1510
385	1571
386	1514
387	1478
388	1516
389	1538
390	1529
391	1519
392	1550
393	1549
394	1591
395	1524
396	1534
397	1611
398	1612
399	1591
403	1489
404	1584
406	1625
407	1562
409	1625
410	1625
411	1566
412	1549
413	1573
414	1407
415	1545
416	1533
417	1493
418	1534
419	1506
420	1552
421	1523
422	1552
423	1545
424	1584
425	1492
426	1549
427	1526
428	1557
429	1555
430	1536
431	1449
432	1533
433	1523
434	1544
435	1548
436	1536
437	1563
438	1381
439	1487
440	1560
441	1544
442	1563
443	1579
444	1537
445	1507
446	1504
447	1524
448	1534
449	1543
450	1557
451	1551
452	1561
453	1411
454	1560
455	1498
456	1559
457	1561
458	1494
459	1530
460	1481
461	1300
462	1500
463	1311
464	1546
465	1567
466	1561
467	1536
468	1625
469	1558
470	1554
471	1455
472	1551
473	1517
474	1556
475	1569
476	1566
477	1568
478	1582
479	1382
480	1552
481	1518
482	1523
483	1507
484	1543
485	1596
486	1503
487	1481
488	1527
489	1523
490	1511
491	1524
492	1569
493	1602
494	1545
495	1565
496	1571
497	1556
498	1543
499	1508
500	1539
501	1505
502	1340
503	1315
504	1574
505	1337
506	1559
507	1559
508	1509
509	1561
510	1551
511	1530
512	1580
513	1551
514	1560
515	1516
516	1561
517	1585
518	1573
519	1569
520	1560
521	1524
522	1586
523	1523
524	1541
525	1456
526	1576
527	1561
528	1558
529	1507
530	1505
531	1550
532	1504
533	1499
534	1529
535	1515
536	1541
537	1551
538	1493
539	1556
540	1484
541	1572
542	1514
543	1590
544	1504
545	1516
546	1457
547	1365
548	1565
549	1409
550	1551
551	1575
552	1536
553	1481
554	1574
555	1542
556	1531
557	1300
558	1510
559	1545
560	1615
561	1520
562	1551
563	1539
564	1583
565	1576
566	1564
567	1518
568	1571
569	1547
570	1527
571	1554
572	1437
573	1570
574	1349
575	1507
576	1535
577	1549
578	1536
579	1565
580	1567
581	1519
582	1428
583	1575
584	1625
585	1557
586	1551
587	1509
588	1542
589	1563
590	1529
591	1535
592	1535
593	1557
594	1550
595	1563
596	1549
597	1412
598	1567
599	1553
600	1546
601	1586
602	1538
603	1466
604	1517
605	1560
606	1562
607	1551
608	1567
609	1496
610	1514
611	1548
612	1532
613	1529
614	1528
615	1530
616	1560
617	1495
618	1556
619	1552
620	1545
621	1504
622	1565
623	1496
624	1541
625	1570
626	1528
627	1533
628	1562
629	1575
630	1528
631	1506
632	1496
633	1515
634	1507
635	1498
636	1579
637	1597
638	1556
639	1560
640	1454
641	1455
642	1571
643	1526
644	1608
645	1520
646	1602
647	1541
648	1603
649	1528
650	1547
651	1545
652	1542
653	1509
654	1462
655	1546
656	1567
657	1563
658	1473
659	1525
660	1558
661	1548
662	1539
663	1548
664	1527
665	1532
666	1566
667	1540
668	1526
669	1491
670	1559
671	1556
672	1537
673	1543
674	1579
675	1544
676	1543
677	1561
678	1506
680	1401
690	1597
693	1554
694	1554
695	1577
696	1535
697	1546
698	1511
699	1532
700	1576
701	1518
702	1452
703	1537
704	1552
705	1568
706	1567
707	1564
708	1521
709	1553
710	1577
711	1551
712	1528
713	1543
714	1502
715	1526
716	1528
717	1545
718	1547
719	1535
